train,val
0.36263440860215057,0.17444005270092228
0.3231182795698927,0.3384057971014492
0.34408602150537637,0.5029644268774703
0.25537634408602133,0.4364295125164691
0.4287634408602151,0.3932806324110673
0.5271505376344088,0.4735836627140975
0.5860215053763443,0.4893280632411068
0.5973118279569894,0.6138998682476943
0.6435483870967748,0.6654150197628458
0.6612903225806454,0.6649538866930169
